101,2019,1,2030,-.896,74.3,-4.889,0,.001,.737,-67.62,1016,1.857,1.629,284.2,28.27,5.194,2.453
101,2019,1,2045,-1.083,74.6,-5.024,0,.001,.734,-67.27,1016,1.106,.839,280.4,38.47,4.116,2.446
101,2019,1,2100,-1.106,73.6,-5.217,0,0,.722,-63.64,1017,1.365,1.069,293.1,37.45,4.116,2.441
101,2019,1,2115,-1.322,75,-5.174,0,.001,.719,-63.38,1017,1.637,1.465,288.8,26.28,4.41,2.435
101,2019,1,2130,-1.575,76.7,-5.129,0,.001,.708,-65.29,1017,1.306,1.099,279.7,31.9,3.332,2.428
101,2019,1,2145,-1.802,77.7,-5.183,0,.001,.717,-55.6,1017,1.256,.956,277.9,39.33,3.724,2.419
101,2019,1,2200,-1.737,75.1,-5.572,0,.001,.712,-69.17,1017,1.72,1.502,283.6,28.8,4.704,2.412
101,2019,1,2215,-1.78,72.7,-6.037,0,.001,.72,-69.04,1017,1.556,1.247,294.3,35.78,6.762,2.404
101,2019,1,2230,-1.817,70.8,-6.405,0,0,.715,-67.57,1018,1.307,1.043,310.8,35.82,4.41,2.397
101,2019,1,2245,-1.936,70.7,-6.538,0,0,.719,-65,1018,1.392,1.147,311.4,33.24,4.998,2.388
101,2019,1,2300,-2.107,72.5,-6.378,0,0,.724,-55.21,1018,1.011,.846,323.3,32.13,3.92,2.377
101,2019,1,2315,-2.401,75.2,-6.188,0,0,.718,-68.4,1018,1.408,1.188,355.3,32.05,3.822,2.367
101,2019,1,2330,-2.819,76.3,-6.407,0,0,.718,-68.49,1018,1.163,.991,4.151,31.08,2.94,2.356
101,2019,1,2345,-3.206,74.9,-7.02,0,0,.711,-71.2,1018,1.64,1.365,337.6,32.96,5.488,2.344
101,2019,1,2400,-3.465,75.1,-7.24,0,0,.724,-68.66,1019,1.122,.86,30.15,39.04,2.744,2.333
102,2019,1,2400,.264,4.18,-3.618,72.9,80.1,64.99,-4.035,-.105,-7.41,0,.13944,445.51,-55.78,1015,2.311,1.934,290,32.58,11.96,2.42,2.511,2.263,12.2,3779
101,2019,2,15,-3.681,75.5,-7.39,0,0,.724,-69.57,1019,1.261,.951,356.2,40.18,3.136,2.321
101,2019,2,30,-3.877,74.9,-7.68,0,0,.727,-71.5,1019,1.597,1.395,338.2,28.7,4.508,2.309
101,2019,2,45,-4.035,75,-7.81,0,.001,.729,-71.8,1020,1.34,1.147,346.8,30.19,3.332,2.297
101,2019,2,100,-4.235,74.7,-8.05,0,.001,.73,-70.7,1020,1.319,1.152,347.8,27.81,3.724,2.287
101,2019,2,115,-4.447,75,-8.21,0,.001,.732,-69.83,1020,.869,.699,341.1,33.94,2.842,2.276
101,2019,2,130,-4.67,74.7,-8.47,0,.001,.735,-71.5,1020,1.102,.855,336.6,37.53,3.92,2.265
101,2019,2,145,-4.829,74.5,-8.67,0,.002,.747,-70.4,1020,1.201,1.083,342,24.64,3.822,2.252
101,2019,2,200,-5.034,74.9,-8.79,0,.003,.662,-70.6,1021,1.002,.861,348.4,29.92,2.94,2.24
101,2019,2,215,-5.21,75.5,-8.86,0,.002,.629,-69.99,1021,.993,.87,6.102,27.97,3.234,2.229
101,2019,2,230,-5.389,76.7,-8.84,0,.002,.634,-68.88,1021,.901,.78,6.077,29.24,3.332,2.218
101,2019,2,245,-5.496,77,-8.89,0,.002,.622,-70.1,1021,1.242,1.107,350.8,26.52,3.822,2.206
101,2019,2,300,-5.662,76.2,-9.18,0,.001,.624,-68.87,1021,.99,.78,358.4,36.44,4.214,2.195
101,2019,2,315,-5.859,76.8,-9.27,0,.003,.615,-67.62,1022,.904,.668,355.6,37.37,3.626,2.182
101,2019,2,330,-6.002,76,-9.55,0,.003,.622,-70,1022,1.293,1.068,318.5,33.75,3.92,2.17
101,2019,2,345,-6.201,77.7,-9.47,0,.003,.627,-66.72,1022,.77,.678,267.7,27.73,2.058,2.157
101,2019,2,400,-6.446,79.4,-9.42,0,.002,.623,-58.45,1022,.477,.434,298.9,21.17,1.96,2.145
101,2019,2,415,-6.527,79.5,-9.49,0,.002,.623,-58.18,1022,.626,.546,311.6,26.68,1.96,2.132
101,2019,2,430,-6.572,79.5,-9.53,0,.001,.629,-58.44,1022,.534,.454,288.3,29.44,1.862,2.12
101,2019,2,445,-6.76,82.5,-9.24,0,.003,.604,-56.28,1022,.395,.337,262.1,29.07,.882,2.107
101,2019,2,500,-6.92,83.7,-9.21,0,.002,.6,-58.18,1022,.685,.606,306.2,27.01,2.058,2.096
101,2019,2,515,-6.84,81.3,-9.51,0,.003,.597,-55.25,1022,.564,.35,306.2,43.42,2.548,2.084
101,2019,2,530,-6.841,81,-9.55,0,.003,.594,-58.56,1023,.499,.323,295.2,45.61,1.666,2.073
101,2019,2,545,-6.919,79,-9.95,0,.003,.603,-55.8,1023,.64,.499,339.6,37.25,1.764,2.063
101,2019,2,600,-6.979,75.7,-10.55,0,.003,.603,-62.65,1024,.338,.256,332.8,32.9,1.568,2.052
101,2019,2,615,-7.09,73.8,-10.96,0,.003,.616,-61.38,1024,.57,.418,359.7,38.48,2.45,2.041
101,2019,2,630,-7.02,73.1,-11.02,0,.002,.635,-57,1024,.772,.634,343.9,31.78,3.626,2.029
101,2019,2,645,-6.894,72.9,-10.94,0,.002,.626,-36.62,1025,.953,.786,352.7,33.4,3.332,2.018
101,2019,2,700,-6.537,70.9,-10.93,0,.029,.791,-26.68,1025,.947,.753,3.351,35.7,3.43,2.007
101,2019,2,715,-6.347,69.57,-11,0,.992,2.653,-22.18,1025,.911,.778,346.5,30.65,3.626,1.996
101,2019,2,730,-6.358,69.5,-11.02,0,4.452,13.22,-37.76,1025,.9,.725,349.4,34.64,2.646,1.986
101,2019,2,745,-6.533,70.3,-11.05,0,11.94,34.23,-61.46,1025,.918,.8,345.9,28.81,2.842,1.974
101,2019,2,800,-6.722,70.5,-11.19,0,15.15,53.44,-59.39,1025,.521,.416,17.22,31.03,2.156,1.961
101,2019,2,815,-6.686,70.9,-11.09,0,30.98,84.8,-39.72,1025,.556,.466,359,32.38,2.058,1.949
101,2019,2,830,-6.006,66.79,-11.19,0,126.1,214.7,-4.318,1025,.841,.757,330.2,24.13,2.352,1.939
101,2019,2,845,-5.651,64.79,-11.22,0,180.1,307.4,-4.578,1025,1.244,1.158,333.8,21.34,2.548,1.931
101,2019,2,900,-4.839,62.22,-10.96,0,214.1,379.5,8.75,1026,.78,.645,328.4,32.09,2.058,1.926
101,2019,2,915,-4.852,58.59,-11.72,0,248.2,451.8,27.38,1026,1.466,1.33,326.9,24.55,4.214,1.92
101,2019,2,930,-4.384,54.79,-12.13,0,257.3,483.8,38.06,1026,1.994,1.8,328.4,25.12,4.9,1.911
101,2019,2,945,-4.347,54.62,-12.13,0,271.2,518.9,47.59,1026,1.989,1.711,328.9,30.27,4.41,1.901
101,2019,2,1000,-4.086,53.36,-12.17,0,323.2,617.7,80.6,1026,1.807,1.549,338.4,30.42,4.214,1.889
101,2019,2,1015,-3.637,49.87,-12.6,0,338,652.8,91.5,1026,1.802,1.622,320.1,25.5,4.312,1.88
101,2019,2,1030,-3.336,47.08,-13.03,0,348.1,677.6,99.4,1026,1.642,1.42,319.6,29.51,4.704,1.871
101,2019,2,1045,-2.884,45.42,-13.06,0,341.6,672.4,95.1,1025,1.129,.954,332.8,31.55,3.136,1.862
101,2019,2,1100,-2.769,44,-13.35,0,389.5,762,123.1,1025,1.19,.985,349.8,32.73,2.94,1.851
101,2019,2,1115,-2.079,40.41,-13.78,0,376.1,741,120.1,1025,1.142,.953,294.6,32.06,2.646,1.843
101,2019,2,1130,-2.084,40.07,-13.87,0,377.6,745,120.8,1025,1.095,1.009,261.3,22.68,2.94,1.836
101,2019,2,1145,-1.824,37.5,-14.46,0,397.7,784,128,1025,.918,.323,359.1,64.47,2.156,1.83
101,2019,2,1200,-1.888,34.6,-15.48,0,361.8,721,112.3,1025,1.147,.74,359.3,47.07,2.45,1.82
101,2019,2,1215,-1.257,33.52,-15.31,0,383.7,759,125.5,1025,.826,.714,323.8,28.65,2.352,1.811
101,2019,2,1230,-.86,31,-15.9,0,419.6,822,144.3,1025,.703,.433,336.8,46.21,1.862,1.8
101,2019,2,1245,-.748,29.33,-16.48,0,385.1,760,126.7,1025,.855,.651,344.6,39.09,2.352,1.793
101,2019,2,1300,-.747,28.46,-16.83,0,382.1,749,124.6,1024,.818,.277,35.23,64.73,2.254,1.785
101,2019,2,1315,-.364,31.39,-15.31,0,319.7,631.5,91.3,1024,.738,.357,268.5,55.53,1.96,1.779
101,2019,2,1330,-.527,32.78,-14.94,0,278.2,551.9,82.9,1024,1.169,.99,251,31.37,2.352,1.771
101,2019,2,1345,-.841,32.63,-15.26,0,249.5,491.4,63.44,1024,.856,.56,226,47.2,2.156,1.764
101,2019,2,1400,-.628,30.58,-15.85,0,261.2,510.5,68.82,1024,.679,.466,183.8,43.51,1.96,1.755
101,2019,2,1415,-.315,31.65,-15.16,0,244.6,473.6,65.47,1024,.956,.838,240.2,26.54,2.45,1.75
101,2019,2,1430,-.333,30.17,-15.75,0,225.2,432,52.34,1024,.559,.376,273.6,41.26,1.764,1.747
101,2019,2,1445,-.778,31.04,-15.8,0,136,276.2,16.06,1024,.522,.125,56.81,67.16,1.274,1.743
101,2019,2,1500,-.966,32.88,-15.29,0,101.2,205.8,8.56,1024,.932,.832,263.4,26.57,2.058,1.737
101,2019,2,1515,-1.218,34.37,-14.97,0,87.9,176.6,-.488,1024,.639,.56,251.2,27.69,1.764,1.73
101,2019,2,1530,-1.281,34.52,-14.97,0,83.3,160.9,-7.23,1023,.825,.746,261.7,24.98,2.156,1.723
101,2019,2,1545,-1.546,36.25,-14.62,0,56.31,109.3,-21.24,1023,1.179,1.053,243.6,26.46,3.822,1.716
101,2019,2,1600,-1.907,36.85,-14.73,0,32.47,63.71,-37.95,1023,1.005,.954,204.1,18.18,2.548,1.71
101,2019,2,1615,-2.187,40.87,-13.72,0,13.9,29.92,-53.32,1023,.678,.621,208.2,23.1,1.372,1.707
101,2019,2,1630,-2.524,43.33,-13.31,0,3.957,11.86,-62.93,1023,.734,.686,199.7,20.37,1.764,1.703
101,2019,2,1645,-2.833,43.21,-13.63,0,.659,3.053,-64.54,1023,.697,.649,197.5,20.07,1.568,1.696
101,2019,2,1700,-3.258,48.66,-12.57,0,.003,.82,-62.71,1023,.373,.324,139.6,27.72,1.176,1.691
101,2019,2,1715,-3.598,54.49,-11.47,0,0,.663,-59.27,1023,.55,.509,135,21.93,1.764,1.686
101,2019,2,1730,-3.589,51.56,-12.16,0,0,.645,-61.26,1023,.477,.445,127.3,19.06,1.274,1.684
101,2019,2,1745,-3.954,61.06,-10.38,0,0,.635,-63.38,1023,.114,.101,111.4,15.88,.686,1.68
101,2019,2,1800,-4.352,64.03,-10.16,0,0,.638,-62.14,1023,.294,.284,79.3,12.47,1.274,1.675
101,2019,2,1815,-4.625,65.12,-10.2,0,0,.625,-60.88,1023,.859,.826,81.9,15.95,1.47,1.67
101,2019,2,1830,-4.769,62.81,-10.79,0,.001,.623,-62.25,1023,.782,.707,103.8,25.07,2.156,1.668
101,2019,2,1845,-4.579,61.39,-10.89,0,.001,.628,-55.64,1023,1.037,.955,111.8,22.74,1.862,1.665
101,2019,2,1900,-4.608,60.16,-11.17,0,.002,.622,-50.69,1022,.94,.864,132.7,23.13,2.352,1.662
101,2019,2,1915,-4.58,62.89,-10.59,0,.002,.618,-44.08,1022,.772,.699,128.7,24.89,1.47,1.659
101,2019,2,1930,-4.386,61.56,-10.68,0,.003,.607,-33.57,1022,1.339,1.257,175.8,19.98,2.94,1.656
101,2019,2,1945,-3.8,56.34,-11.23,0,.003,.616,-30.08,1022,1.232,1.168,172.4,18.42,2.94,1.652
101,2019,2,2000,-3.509,56.68,-10.89,0,.004,.604,-30.83,1022,.959,.897,132.8,20.67,1.96,1.649
101,2019,2,2015,-3.609,58.02,-10.69,0,.005,.606,-29.13,1022,1.143,1.058,130.7,21.94,2.744,1.647
101,2019,2,2030,-3.711,55.87,-11.25,0,.006,.593,-39.81,1021,1.265,1.176,141.6,21.53,2.646,1.644
101,2019,2,2045,-3.824,55.4,-11.46,0,.003,.595,-41.95,1021,1.369,1.285,147.4,20.07,2.744,1.641
101,2019,2,2100,-3.797,56.75,-11.13,0,.002,.62,-31.53,1021,1.5,1.385,141.7,22.34,4.214,1.638
101,2019,2,2115,-3.808,57.21,-11.04,0,.002,.612,-25.94,1020,1.635,1.489,138,24.21,4.018,1.634
101,2019,2,2130,-3.825,58.43,-10.79,0,.003,.599,-30.1,1020,1.976,1.824,139.1,22.46,5.488,1.631
101,2019,2,2145,-3.773,58.52,-10.72,0,.003,.598,-32.54,1020,1.832,1.695,148.2,22.11,4.508,1.625
101,2019,2,2200,-3.553,57.72,-10.69,0,.002,.607,-23.05,1020,2.175,2.039,163.5,20.3,6.468,1.62
101,2019,2,2215,-3.282,57.32,-10.52,0,.002,.622,-12.68,1020,2.69,2.557,169.9,18.02,5.684,1.616
101,2019,2,2230,-3.232,58.97,-10.11,0,.002,.614,-9.83,1020,2.811,2.626,173.6,20.81,6.174,1.613
101,2019,2,2245,-3.212,59.2,-10.04,0,.003,.616,-10.51,1020,2.319,2.108,184,24.48,4.998,1.61
101,2019,2,2300,-3.192,58.76,-10.12,0,.001,.609,-10.73,1020,1.587,1.385,196.7,28.89,3.43,1.607
101,2019,2,2315,-3.235,59.4,-10.02,0,.002,.612,-10.79,1020,1.292,1.148,202.1,27.1,3.332,1.604
101,2019,2,2330,-3.207,60.14,-9.84,0,.002,.602,-9.74,1020,1.569,1.44,172.8,23.16,4.214,1.601
101,2019,2,2345,-3.118,61.77,-9.42,0,.001,.617,-8.59,1019,2.256,2.106,162.7,20.89,4.606,1.597
101,2019,2,2400,-3.039,63,-9.09,0,.001,.615,-8.35,1018,2.13,1.946,157.4,23.79,5.586,1.594
102,2019,2,2400,-3.971,-.04,-7.21,58.34,85,24.77,-11.5,-7.03,-18.68,0,7.4506,14538,-12.27,1023,1.077,.1,274.2,74.8,6.468,1.87,2.351,1.56,13.55,3779
101,2019,3,15,-2.934,63.29,-8.93,0,.001,.614,-7.38,1018,3.198,2.979,160.9,21.2,6.076,1.591
101,2019,3,30,-2.755,61.71,-9.09,0,.001,.622,-8.37,1017,2.85,2.562,151.4,25.74,6.86,1.588
101,2019,3,45,-2.663,58.61,-9.65,0,.002,.617,-7.81,1017,3.018,2.789,146,22.3,8.13,1.585
101,2019,3,100,-2.578,59.3,-9.43,0,.001,.624,-7.08,1016,2.678,2.501,165.5,20.83,5.88,1.582
101,2019,3,115,-2.42,62.45,-8.62,0,.001,.615,-6.935,1016,2.743,2.606,170.2,18.09,6.174,1.578
101,2019,3,130,-2.261,64.4,-8.07,0,.002,.617,-12.28,1016,3.175,2.976,173,20.29,7.25,1.575
101,2019,3,145,-2.149,67.02,-7.45,0,.002,.62,-19.12,1016,3.238,3.089,175.4,17.34,7.94,1.573
101,2019,3,200,-2.135,71.8,-6.536,0,.001,.615,-33.98,1016,2.884,2.652,182.1,22.97,6.272,1.568
101,2019,3,215,-1.963,73.2,-6.123,0,.002,.616,-27.48,1016,3.22,2.984,180.8,21.96,8.13,1.565
101,2019,3,230,-1.913,73.2,-6.064,0,.001,.617,-28.82,1016,3.996,3.802,172.7,17.86,8.82,1.561
101,2019,3,245,-1.911,72.7,-6.166,0,.001,.625,-17.35,1015,3.577,3.37,172.8,19.49,10.09,1.557
101,2019,3,300,-2.02,73.1,-6.2,0,0,.623,-13.67,1015,3.649,3.441,169.1,19.37,8.53,1.554
101,2019,3,315,-2.013,73.3,-6.147,0,.001,.626,-5.546,1014,3.752,3.56,172.6,18.32,7.74,1.551
101,2019,3,330,-1.966,74.9,-5.814,0,.001,.61,-5.503,1013,3.263,3.078,173,19.29,6.86,1.548
101,2019,3,345,-1.941,76.2,-5.573,0,.002,.611,-4.869,1013,3.101,2.94,171.4,18.46,6.468,1.546
101,2019,3,400,-1.847,76,-5.519,0,.001,.612,-4.208,1012,2.939,2.764,173.9,19.74,6.37,1.542
101,2019,3,415,-1.81,75.4,-5.581,0,.001,.623,-3.907,1012,2.404,2.221,169.9,22.34,6.762,1.539
101,2019,3,430,-1.731,75.7,-5.449,0,.002,.609,-2.949,1012,1.835,1.694,175.2,22.43,4.508,1.536
101,2019,3,445,-1.623,76.1,-5.271,0,.001,.612,-3.198,1011,2.283,2.147,170.8,19.77,5.684,1.534
101,2019,3,500,-1.552,76.9,-5.07,0,.001,.607,-4.328,1011,1.719,1.563,161.6,24.39,4.018,1.532
101,2019,3,515,-1.502,78.6,-4.743,0,.002,.609,-5.633,1011,1.583,1.471,161.3,21.55,3.234,1.529
101,2019,3,530,-1.562,82.7,-4.119,0,.002,.601,-9.51,1011,1.868,1.733,175.3,21.75,4.116,1.527
101,2019,3,545,-1.741,88.9,-3.324,0,.002,.609,-11.82,1010,1.985,1.871,177.2,19.41,5.194,1.524
101,2019,3,600,-1.826,93.6,-2.717,0,.001,.612,-11.48,1010,1.9,1.774,186.8,20.87,4.704,1.522
101,2019,3,615,-1.91,96.8,-2.356,0,.002,.616,-3.801,1010,1.756,1.673,177.5,17.6,3.626,1.52
101,2019,3,630,-1.894,98.1,-2.148,0,.002,.626,-4.505,1010,1.723,1.607,175.5,21.05,4.508,1.517
101,2019,3,645,-1.818,98.7,-1.99,.254,.002,.618,-4.468,1010,1.359,1.244,188.8,23.51,3.136,1.515
101,2019,3,700,-1.738,99.1,-1.856,0,.002,.644,-4.034,1010,.791,.686,210,29.36,2.156,1.513
101,2019,3,715,-1.775,99.5,-1.847,.254,.028,.938,-2.981,1010,1.262,1.175,238.1,21.31,2.156,1.511
101,2019,3,730,-1.934,99.8,-1.957,.254,.175,1.719,-1.99,1011,1.089,.999,256.7,23.35,2.842,1.508
101,2019,3,745,-1.962,100,-1.963,0,.766,4.297,-1.919,1011,1.095,.995,222.8,24.52,2.646,1.505
101,2019,3,800,-1.836,100,-1.837,0,2.674,9.73,-1.761,1011,1.409,1.324,229.2,19.84,2.94,1.502
101,2019,3,815,-1.698,100,-1.698,0,9.61,20.78,-1.785,1011,1.593,1.18,245.5,41.02,3.822,1.501
101,2019,3,830,-1.633,100,-1.633,0,13.95,30.89,-2.005,1011,1.584,.959,252.2,50.45,4.606,1.498
101,2019,3,845,-1.348,100,-1.349,0,24.46,48.86,-1.888,1011,1.147,.94,247.3,34.22,4.018,1.495
101,2019,3,900,-1.166,100,-1.166,0,17.99,38.8,-1.725,1011,1.099,1.021,268.3,21.66,3.038,1.492
101,2019,3,915,-.953,100,-.953,0,42.55,86.7,-1.496,1011,1.556,1.474,256.7,18.57,3.234,1.49
101,2019,3,930,-.58,100,-.58,0,66.59,136.8,-26.63,1011,1.419,1.346,254.5,18.31,2.842,1.488
101,2019,3,945,-.164,100,-.164,0,126.6,252.8,-61.93,1011,1.189,1.108,262.8,21.07,2.646,1.488
101,2019,3,1000,.489,100,.486,0,243.7,482,-47.52,1011,1.299,1.237,263.5,17.75,2.94,1.488
101,2019,3,1015,1.436,97.6,1.094,0,340.9,648.8,53.38,1010,1.706,1.58,261.4,22.05,4.508,1.49
101,2019,3,1030,1.662,92.9,.646,0,233.8,473.9,64.44,1011,2.123,1.965,275.3,22.07,5.39,1.49
101,2019,3,1045,1.913,90.6,.533,0,308,605.2,85.7,1010,2.013,1.885,272.3,20.41,5.292,1.486
101,2019,3,1100,2.874,84,.44,0,403.2,770,168.9,1010,2.684,2.475,288.8,22.6,8.04,1.485
101,2019,3,1115,2.239,82.8,-.378,0,186.8,382.9,107.4,1010,3.131,2.756,293,28.04,7.35,1.485
101,2019,3,1130,1.651,82,-1.092,0,145.2,317.5,69.36,1010,3.171,2.841,280.6,26.13,7.84,1.482
101,2019,3,1145,1.676,81,-1.235,0,165.2,359.1,71.3,1010,3.171,2.885,285,24.3,8.72,1.477
101,2019,3,1200,1.744,79.9,-1.346,0,158.2,340.6,78,1010,3.416,3.108,272.1,24.29,9.51,1.475
101,2019,3,1215,1.834,78.8,-1.456,0,212.4,439.3,113.5,1010,2.617,2.265,280.7,29.56,8.53,1.473
101,2019,3,1230,2.288,77,-1.333,0,258.2,502,141,1010,2.448,2.07,287.2,31.86,6.468,1.471
101,2019,3,1245,2.394,74.5,-1.679,0,180,379.4,92.7,1010,2.73,2.382,292.2,28.93,6.86,1.471
101,2019,3,1300,2.067,74.4,-1.998,0,138.6,291.1,76.8,1010,2.894,2.503,289.5,29.78,6.566,1.469
101,2019,3,1315,2.052,73.1,-2.265,0,103.8,218.7,55.51,1010,2.843,2.362,294.1,33.25,6.664,1.467
